Drug Name,gene_name,entrez
(2s)-1-(1h-indol-3-yl)-3-{[5-(3-methyl-1h-indazol-5-yl)pyridin-3-yl]oxy}propan-2-amine,PKIA,5569
"2-[4-({[(3,5-dichlorophenyl)amino]carbonyl}amino)phenoxy]-2-methylpropanoic acid",HBA1,3039
"2-[4-({[(3,5-dichlorophenyl)amino]carbonyl}amino)phenoxy]-2-methylpropanoic acid",HBB,3043
{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,PPARD,5467
amg-208,MET,4233
latrunculin b,ACTA1,58
latrunculin b,SPIRE2,84501
n-(2-aminoethyl)-p-chlorobenzamide,MAOB,4129
"2-(1,3-thiazol-4-yl)-1h-benzimidazole-5-sulfonamide",CA2,760
idd594,AKR1B1,231
1-(4-hexylphenyl)prop-2-en-1-one,THRB,7068
"4-[(7r,7as)-7-hydroxy-1,3-dioxotetrahydro-1h-pyrrolo[1,2-c]imidazol-2(3h)-yl]-1-naphthonitrile",AR,367
"2-chloro-4-{[(1r,3z,7s,7as)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1h-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile",AR,367
lgd-2226,AR,367
3-fluoro-5-morpholin-4-yl-n-[3-(2-pyridin-4-ylethyl)-1h-indol-5-yl]benzamide,MAPK14,1432
3-fluoro-n-1h-indol-5-yl-5-morpholin-4-ylbenzamide,MAPK14,1432
3-(1-naphthylmethoxy)pyridin-2-amine,MAPK14,1432
ro-4584820,CDK2,1017
"3-(2-chlorophenyl)-1-(2-{[(1s)-2-hydroxy-1,2-dimethylpropyl]amino}pyrimidin-4-yl)-1-(4-methoxyphenyl)urea",MAPK14,1432
"8-(2-chlorophenylamino)-2-(2,6-difluorophenylamino)-9-ethyl-9h-purine-1,7-diium",MAPK14,1432
"2-(2,6-difluorophenoxy)-n-(2-fluorophenyl)-9-isopropyl-9h-purin-8-amine",MAPK14,1432
"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",AKR1B1,231
"6-ethyl-5-[(2s)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine",REN,5972
3-pyridin-4-yl-1h-indazole,PRKACA,5566
3-pyridin-4-yl-1h-indazole,PKIA,5569
"5-benzyl-1,3-thiazol-2-amine",PRKACA,5566
"5-benzyl-1,3-thiazol-2-amine",PKIA,5569
"2-(methylamino)-n-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4h-1,2,4-triazol-3-yl)sulfanyl]benzamide",GCK,2645
"1,1,1-trifluoro-3-((n-acetyl)-l-leucylamido)-4-phenyl-butan-2-one(n-acetyl-l-leucyl-l-phenylalanyl trifluoromethyl ketone)",CTRB1,1504
(2s)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,PPARG,5468
"n-methyl-4-{[(2-oxo-1,2-dihydro-3h-indol-3-ylidene)methyl]amino}benzenesulfonamide",CDK2,1017
"n-methyl-{4-[2-(7-oxo-6,7-dihydro-8h-[1,3]thiazolo[5,4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide",CDK2,1017
"3-{[(2,2-dioxido-1,3-dihydro-2-benzothien-5-yl)amino]methylene}-5-(1,3-oxazol-5-yl)-1,3-dihydro-2h-indol-2-one",CDK2,1017
"4-{[(2-oxo-1,2-dihydro-3h-indol-3-ylidene)methyl]amino}-n-(1,3-thiazol-2-yl)benzenesulfonamide",CDK2,1017
"3-{[4-([amino(imino)methyl]aminosulfonyl)anilino]methylene}-2-oxo-2,3-dihydro-1h-indole",CDK2,1017
"(1s,4r,9s)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine",PNMT,5409
(1r)-2-amino-1-[3-(trifluoromethyl)phenyl]ethanol,PNMT,5409
"n-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine",MAP2K1,5604
5-hydroxynaphthalene-1-sulfonamide,CDK2,1017
n-(4-sulfamoylphenyl)-1h-indazole-3-carboxamide,CDK2,1017
4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide,CDK2,1017
n-phenyl-1h-pyrazole-3-carboxamide,CDK2,1017
4-(acetylamino)-n-(4-fluorophenyl)-1h-pyrazole-3-carboxamide,CDK2,1017
(4e)-n-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4h-pyrazole-3-carboxamide,CDK2,1017
"{[(2,6-difluorophenyl)carbonyl]amino}-n-(4-fluorophenyl)-1h-pyrazole-3-carboxamide",CDK2,1017
"5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile",CDK2,1017
"5-[(4-aminocyclohexyl)amino]-7-(propan-2-ylamino)pyrazolo[1,5-a]pyrimidine-3-carbonitrile",CDK2,1017
"4-{[(2,6-difluorophenyl)carbonyl]amino}-n-[(3s)-piperidin-3-yl]-1h-pyrazole-3-carboxamide",CDK2,1017
at-7519,CDK2,1017
at-7519,CDK1,983
"5-chloro-thiophene-2-carboxylic acid ((3s,4s)-4-fluoro- 1-{[2-fluoro-4-(2-oxo-2h-pyridin-1-yl)-phenylcarbamoyl]-methyl}-pyrrolidin-3-yl)-amide",F10,2159
"4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid",PTPN1,5770
"1-[4-(4-chlorophenyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",PRKACA,5566
"1-[4-(4-chlorophenyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",PKIA,5569
"1-[4-(4-chlorobenzyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",PRKACA,5566
"1-[4-(4-chlorobenzyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",PKIA,5569
"4-(4-chlorobenzyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium",PRKACA,5566
"4-(4-chlorobenzyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium",PKIA,5569
"(5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-phenyl-1,6-dioxa-2-azaspiro[4.5]dec-2-ene-8,9,10-triol",PYGM,5837
{(2s)-1-[n-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate,F2,2147
"(5e)-14-chloro-15,17-dihydroxy-4,7,8,9,10,11-hexahydro-2-benzoxacyclopentadecine-1,12(3h,13h)-dione",HSP90AB1,3326
n-{2-[4-(aminosulfonyl)phenyl]ethyl}acetamide,CA1,759
n-{2-[4-(aminosulfonyl)phenyl]ethyl}acetamide,CA2,760
3-[4-(aminosulfonyl)phenyl]propanoic acid,CA1,759
3-[4-(aminosulfonyl)phenyl]propanoic acid,CA2,760
ethyl 3-[4-(aminosulfonyl)phenyl]propanoate,CA1,759
ethyl 3-[4-(aminosulfonyl)phenyl]propanoate,CA2,760
"4-(5,11-dioxo-5h-indeno[1,2-c]isoquinolin-6(11h)-yl)butanoate",TOP1,7150
fasudil,PKIA,5569
fasudil,PRKACA,5566
fasudil,ROCK1,6093
fasudil,ROCK2,9475
5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine,AMD1,262
"(3r,4r)-1-{6-[3-(methylsulfonyl)phenyl]pyrimidin-4-yl}-4-(2,4,5-trifluorophenyl)piperidin-3-amine",DPP4,1803
indane-5-sulfonamide,CA2,760
"(4r)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",PIM1,5292
methylthioninium,ACHE,43
coumarin 120,ppiA,5478
coumarin 120,PPIF,10105
coumarin 120,HDAC8,55869
(2z)-n-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide,DHODH,1723
"(1r)-n,6-dihydroxy-7-methoxy-2-[(4-methoxyphenyl)sulfonyl]-1,2,3,4-tetrahydroisoquinoline-1-carboxamide",MMP7,4316
(2z)-n-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,DHODH,1723
5-chloro-n-(2-(4-(2-oxopyridin-1(2h)-yl)benzamido)ethyl)thiophene-2-carboxamide,F10,2159
"5-chloro-n-((1r,2s)-2-(4-(2-oxopyridin-1(2h)-yl)benzamido) cyclopentyl)thiophene-2-carboxamide",F10,2159
"(2e,4e)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoic acid",NCOA2,10499
"(2e,4e)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoic acid",RXRB,6257
"(2e,4e)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoic acid",NR1H3,10062
(1z)-4-(4-fluorophenyl)-2-methylidenebutan-1-imine,MAOB,4129
"4-(4-methoxy-1h-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",CDK2,1017
"4-(4-methoxy-1h-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",CCNA2,890
"methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate",GLO1,2739
2-[methyl-(5-geranyl-4-methyl-pent-3-enyl)-amino]-ethyl-diphosphate,FNTA,2339
2-[methyl-(5-geranyl-4-methyl-pent-3-enyl)-amino]-ethyl-diphosphate,PGGT1B,5229
"4-(4-propoxy-1h-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",CDK2,1017
"4-(4-propoxy-1h-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine",CCNA2,890
2-(2-methylphenyl)-1h-indole-5-carboximidamide,PRSS1,5644
(3e)-4-(1-methyl-1h-indol-3-yl)but-3-en-2-one,KAT2B,8850
n-methylphenylalanyl-n-[(trans-4-aminocyclohexyl)methyl]-l-prolinamide,F2,2147
n-[2-(2-iodo-5-methoxy-1h-indol-3-yl)ethyl]acetamide,NQO2,4835
"4-(5-phenyl-1h-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid",SGK1,6446
2-(4-carcoxy-5-isopropylthiazolyl)benzopiperidine,SRC,6714
"4-methyl-7,8-dihydro-5h-thiopyrano[4,3-d]pyrimidin-2-amine",HSP90AA1,3320
(1r)-2-[(cyanomethyl)amino]-1-({[2-(difluoromethoxy)benzyl]sulfonyl}methyl)-2-oxoethyl morpholine-4-carboxylate,CTSS,1520
"(5e,7s)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6h)-one oxime",HSP90AA1,3320
"[(4r)-4-(3-hydroxyphenyl)-1,6-dimethyl-2-thioxo-1,2,3,4-tetrahydropyrimidin-5-yl](phenyl)methanone",KIF11,3832
(1r)-menthyl hexyl phosphonate group,BCHE,590
(1s)-menthyl hexyl phosphonate group,BCHE,590
4-({[(4-methylpiperazin-1-yl)amino]carbonothioyl}amino)benzenesulfonamide,CA2,760
"2-[(4-ethynyl-2-fluorophenyl)amino]-3,4-difluoro-n-(2-hydroxyethoxy)benzamide",MAP2K1,5604
"2-amino-4-fluoro-5-[(1-methyl-1h-imidazol-2-yl)sulfanyl]-n-(1,3-thiazol-2-yl)benzamide",GCK,2645
"1-methyl-5-(2-phenoxymethyl-pyrrolidine-1-sulfonyl)-1h-indole-2,3-dione",CASP3,836
4-(1h-imidazol-1-yl)phenol,NOS2,4843
"s-[(1-hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrol-3-yl)methyl] methanesulfonothioate",EIF4E,1977
"s-[(1-hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrol-3-yl)methyl] methanesulfonothioate",CEACAM5,1048
"hydroxy(oxo)(3-{[(2z)-4-[3-(1h-1,2,4-triazol-1-ylmethyl)phenyl]pyrimidin-2(5h)-ylidene]amino}phenyl)ammonium",CCNA2,890
"hydroxy(oxo)(3-{[(2z)-4-[3-(1h-1,2,4-triazol-1-ylmethyl)phenyl]pyrimidin-2(5h)-ylidene]amino}phenyl)ammonium",CDK2,1017
"4-methyl-5-[(2z)-2-{[4-(4-morpholinyl)phenyl]imino}-2,5-dihydro-4-pyrimidinyl]-1,3-thiazol-2-amine",CCNA2,890
"4-methyl-5-[(2z)-2-{[4-(4-morpholinyl)phenyl]imino}-2,5-dihydro-4-pyrimidinyl]-1,3-thiazol-2-amine",CDK2,1017
"(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid",NCOA1,8648
"(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid",NR1H4,9971
n-{4-methyl-3-[(3-pyrimidin-4-ylpyridin-2-yl)amino]phenyl}-3-(trifluoromethyl)benzamide,TEK,7010
methoxyundecylphosphinic acid,CLPS,1208
methoxyundecylphosphinic acid,PNLIP,5406
"(1s,7s,8s,8ar)-1,2,3,7,8,8a-hexahydro-7-methyl-8-[2-[(2r,4r)-tetrahydro-4-hy droxy-6-oxo-2h-pyran-2-yl]ethyl]-1-naphthalenol",CES1,1066
"5,8-dimethoxy-1,4-dimethylquinolin-2(1h)-one",NQO2,4835
[n-(3-dibenzylcarbamoyl-oxiranecarbonyl)-hydrazino]-acetic acid,CASP3,836
tricetin,PIM1,5292
myristic acid,PKIA,5569
myristic acid,PRKACA,5566
myristic acid,ECI2,10455
myristic acid,RCVRN,5957
myristic acid,CALM1,801
myristic acid,ABL1,25
myristic acid,HNF4A,3172
myristic acid,NCOA1,8648
myristic acid,FKBP1A,2280
myristic acid,PPP3R1,5534
myristic acid,PPP3CA,5530
myristic acid,TRAPPC3,27095
myristic acid,INS,3630
myristic acid,GM2A,2760
myristic acid,ARF6,382
myristic acid,LY96,23643
myristic acid,ARF1,375
myristic acid,GUCA1A,2978
myristic acid,PVR,5817
myristic acid,TLR4,7099
myristic acid,PPARA,5465
"[5-(5-amino-1h-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-3-biphenylyl]acetic acid",F7,2155
"[5-(5-amino-1h-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-3-biphenylyl]acetic acid",F3,2152
6-cyclohexylmethyloxy-2-(4'-hydroxyanilino)purine,CCNA2,890
6-cyclohexylmethyloxy-2-(4'-hydroxyanilino)purine,CDK2,1017
"5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine",DHFR,1719
n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,ARPC1B,10095
n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,ACTR2,10097
n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,ACTR3,10096
n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,ARPC2,10109
n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,ARPC3,10094
n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,ARPC4,10093
n-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide,ARPC5,10092
"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",ARPC1B,10095
"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",ACTR2,10097
"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",ACTR3,10096
"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",ARPC2,10109
"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",ARPC3,10094
"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",ARPC4,10093
"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",ARPC5,10092
2'-deoxy-n-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate),POLK,51426
5-aminonaphthalene-2-sulfonic acid,FGF1,2246
"(2s)-4-(2,5-difluorophenyl)-n-methyl-2-phenyl-n-piperidin-4-yl-2,5-dihydro-1h-pyrrole-1-carboxamide",KIF11,3832
n-(4-chlorophenyl)-3-(phosphonooxy)naphthalene-2-carboxamide,ALDOA,226
4-(6-cyclohexylmethoxy-9h-purin-2-ylamino)--benzamide,CCNA2,890
4-(6-cyclohexylmethoxy-9h-purin-2-ylamino)--benzamide,CDK2,1017
"n,4-dimethyl-3-[(1-phenyl-1h-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide",MAPK14,1432
"(1s)-1-cyclopropyl-2-[(2s)-4-(2,5-difluorophenyl)-2-phenyl-2,5-dihydro-1h-pyrrol-1-yl]-2-oxoethanamine",KIF11,3832
"(2s)-4-(2,5-difluorophenyl)-n,n-dimethyl-2-phenyl-2,5-dihydro-1h-pyrrole-1-carboxamide",KIF11,3832
6-(cyclohexylmethoxy)-8-isopropyl-9h-purin-2-amine,CDK2,1017
3-(6-cyclohexylmethoxy-9h-purin-2-ylamino)-benzenesulfonamide,CCNA2,890
3-(6-cyclohexylmethoxy-9h-purin-2-ylamino)-benzenesulfonamide,CDK2,1017
"3,6,9,12,15-pentaoxatricosan-1-ol",DHODH,1723
"(5s)-5-(3-aminopropyl)-3-(2,5-difluorophenyl)-n-ethyl-5-phenyl-4,5-dihydro-1h-pyrazole-1-carboxamide",KIF11,3832
4-[5-(2-carboxy-1-formyl-ethylcarbamoyl)-pyridin-3-yl]-benzoic acid,CASP3,836
2-naphthalenesulfonic acid,F2,2147
2-naphthalenesulfonic acid,PRSS1,5644
n-[(cyclohexylamino)carbonyl]glycine,EPHX2,2053
4-{[(cyclohexylamino)carbonyl]amino}butanoic acid,EPHX2,2053
6-{[(cyclohexylamino)carbonyl]amino}hexanoic acid,EPHX2,2053
7-{[(cyclohexylamino)carbonyl]amino}heptanoic acid,EPHX2,2053
"2,6-dicarboxynaphthalene",HBA1,3039
"2,6-dicarboxynaphthalene",HBB,3043
n-(carboxycarbonyl)-d-phenylalanine,HIF1AN,55662
"n-(2-aminoethyl)-n~2~-{(1s)-1-[4'-(aminosulfonyl)biphenyl-4-yl]-2,2,2-trifluoroethyl}-l-leucinamide",CTSK,1513
n-isobutyl-n-[4-methoxyphenylsulfonyl]glycyl hydroxamic acid,MMP10,4319
n-isobutyl-n-[4-methoxyphenylsulfonyl]glycyl hydroxamic acid,MMP12,4321
n-isobutyl-n-[4-methoxyphenylsulfonyl]glycyl hydroxamic acid,MMP3,4314
n-isobutyl-n-[4-methoxyphenylsulfonyl]glycyl hydroxamic acid,MMP20,9313
4-hydroxy-5-iodo-3-nitrophenylacetyl-epsilon-aminocaproic acid anion,IGHV1-2,28474
trifluoro-[hydroxy-[hydroxy-[2-(n-methyl-2-nitro-anilino)ethoxy]phosphoryl]oxy-phosphoryl]oxy-beryllium(1-),MYH14,79784
"2-(2-chloro-4-fluorophenoxy)-2-methyl-n-[(1r,2s,3s,5s,7s)-5-(methylsulfonyl)-2-adamantyl]propanamide",HSD11B1,3290
"(1s,3r,4s,5s,7s)-4-{[2-(4-methoxyphenoxy)-2-methylpropanoyl]amino}adamantane-1-carboxamide",HSD11B1,3290
"(2r,3r,4r,5s)-2-(hydroxymethyl)-1-nonylpiperidine-3,4,5-triol",GBA,2629
"(2r)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol",CDK2,1017
"(2r)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol",CCNA2,890
"(1r,2r)-n-(2-aminoethyl)-2-{[(4-methoxyphenyl)sulfonyl]methyl}cyclohexanecarboxamide",CTSK,1513
n-(para-glutaramidophenyl-ethyl)-piperidinium-n-oxide,IGKC,3514
n-(3-aminopropyl)-2-nitrobenzenamine,KAT2B,8850
"(5z)-12-chloro-13,15-dihydroxy-4,7,8,9-tetrahydro-2-benzoxacyclotridecine-1,10(3h,11h)-dione",HSP90AB1,3326
"(5e)-12-chloro-13,15-dihydroxy-4,7,8,9-tetrahydro-2-benzoxacyclotridecine-1,10(3h,11h)-dione",HSP90AB1,3326
2-(4-hydroxy-3-nitrophenyl)acetic acid,IGHV1-2,28474
2-(4-hydroxy-3-nitrophenyl)acetic acid,IGHG1,3500
4-hydroxy-3-nitrophenylacetyl-epsilon-aminocaproic acid anion,IGHV1-2,28474
5-(para-nitrophenyl phosphonate)-pentanoic acid,IGHG1,3500
"4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid",PDE4A,5141
"4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid",PDE4B,5142
"4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid",PDE4D,5144
"1-methyl-3-naphthalen-2-yl-1h-pyrazolo[3,4-d]pyrimidin-4-amine",PIK3CG,5294
n-({[4-(aminosulfonyl)phenyl]amino}carbonyl)-4-methylbenzenesulfonamide,CA2,760
3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid,PPARG,5468
"(3s)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2,4-benzothiadiazine 1,1-dioxide",GRIA2,2891
"(3r)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",GRIA2,2891
"(3r)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",GRIA2,2891
"2-{hydroxy[2-nitro-4-(trifluoromethyl)phenyl]methylene}cyclohexane-1,3-dione",hpd,3242
3-({2-[(4-{[6-(cyclohexylmethoxy)-9h-purin-2-yl]amino}phenyl)sulfonyl]ethyl}amino)propan-1-ol,CDK2,1017
3-({2-[(4-{[6-(cyclohexylmethoxy)-9h-purin-2-yl]amino}phenyl)sulfonyl]ethyl}amino)propan-1-ol,CCNA2,890
"6-cyclohexylmethyloxy-5-nitroso-pyrimidine-2,4-diamine",CDK2,1017
nocodazole,HPGDS,27306
"diethyl (1r,2s,3r,4s)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate",ESR1,2099
"diethyl (1r,2s,3r,4s)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate",NCOA2,10499
"(1s,2s,3r,6r)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol",MAN2A1,4124
"2-deoxy-3,4-bis-o-[3-(4-hydroxyphenyl)propanoyl]-l-threo-pentaric acid",PYGM,5837
3-oxo-n-[(3s)-2-oxopyrrolidin-3-yl]dodecanamide,IGHG2,3501
2-({6-[(3-chlorophenyl)amino]-9-isopropyl-9h-purin-2-yl}amino)ethanol,CSNK1G1,53944
2-({6-[(3-chlorophenyl)amino]-9-isopropyl-9h-purin-2-yl}amino)ethanol,MERTK,10461
"2-(6-hydroxy-1,3-benzothiazol-2-yl)-1,3-thiazol-4(5h)-one",ACSBG1,23205
sulthiame,CA2,760
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,CYC1,1537
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCRC1,7384
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCRC2,7385
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCRH,7388
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCRQ,27089
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCRFS1,7386
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCR11,10975
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCRB,7381
methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate,UQCR10,29796
9-(2-carboxyethyl)-10-methylanthracene endoperoxide,IGHG1,3500
4-hydroxybenzaldehyde o-(cyclohexylcarbonyl)oxime,MIF,4282
3-fluoro-4-hydroxybenzaldehyde o-(cyclohexylcarbonyl)oxime,MIF,4282
"4-hydroxybenzaldehyde o-(3,3-dimethylbutanoyl)oxime",MIF,4282
"19-(cyclopropylamino)-4,6,7,15-tetrahydro-5h-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9h)-one",CSNK2A1,1457
pd-166326,ABL1,25
"n,n'-diphenylpyrazolo[1,5-a][1,3,5]triazine-2,4-diamine",CSNK2A1,1457
"4-{[4-{[(1r,2r)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-n-methylbenzenesulfonamide",PTK2B,2185
s-palmitoyl-l-cysteine,TRAPPC6A,79090
s-palmitoyl-l-cysteine,TRAPPC3,27095
s-palmitoyl-l-cysteine,TRAPPC6B,122553
s-palmitoyl-l-cysteine,TRAPPC5,126003
s-palmitoyl-l-cysteine,TRAPPC4,51399
s-palmitoyl-l-cysteine,TRAPPC1,58485
"4-(2-(1h-imidazol-4-yl)ethylamino)-2-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",CSNK2A1,1457
"(5z)-13-chloro-14,16-dihydroxy-3,4,7,8,9,10-hexahydro-1h-2-benzoxacyclotetradecine-1,11(12h)-dione",HSP90AB1,3326
4-{[(2s)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3h-indole-2-carbonitrile,ADRB1,153
"n~2~,n~2~-dimethyl-n~1~-(6-oxo-5,6-dihydrophenanthridin-2-yl)glycinamide",EEF2,1938
"n~2~,n~2~-dimethyl-n~1~-(6-oxo-5,6-dihydrophenanthridin-2-yl)glycinamide",PARP3,10039
"n~2~,n~2~-dimethyl-n~1~-(6-oxo-5,6-dihydrophenanthridin-2-yl)glycinamide",PARP15,165631
"n-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1h-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide",MAPK14,1432
"5-[3-(2-methoxyphenyl)-1h-pyrrolo[2,3-b]pyridin-5-yl]-n,n-dimethylpyridine-3-carboxamide",ABL1,25
n-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide,MAPK14,1432
"6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-n-(1-methylethyl)-1,3-benzothiazol-2-amine",MAPK14,1432
"2-(cyclohexylmethylamino)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",CSNK2A1,1457
"2-(4-chlorobenzylamino)-4-(phenylamino)pyrazolo[1,5-a][1,3,5]triazine-8-carbonitrile",CSNK2A1,1457
"1-methyl-8-(phenylamino)-4,5-dihydro-1h-pyrazolo[4,3-h]quinazoline-3-carboxylic acid",CCNA2,890
